,abdt,tg,inuidur1,female,black,hispanic,othrace,dep,q1,q2,q3,q4,q5,q6,agelt35,agegt54,durable,nondurable,lusd,husd,muld
8676,10803,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
8677,10649,4,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8678,10544,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8679,10866,0,27,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
8680,10866,5,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8681,10579,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8682,10642,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8683,10803,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
8684,10810,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8685,10579,2,13,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8686,10698,0,27,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
8687,10691,0,21,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8688,10796,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
8689,10810,2,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
8690,10768,3,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8691,10607,6,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8692,10733,4,7,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8693,10796,3,2,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0
8694,10726,3,4,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1
8695,10656,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8696,10586,1,11,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
8697,10565,3,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8698,10873,1,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8699,10516,0,23,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8700,10705,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8701,10726,5,27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
8702,10754,6,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8703,10691,3,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
8704,10677,0,10,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8705,10677,5,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
8706,10859,1,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
8707,10768,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8708,10796,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
8709,10663,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8710,10642,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8711,10775,3,27,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
8712,10593,3,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8713,10852,5,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8714,10551,5,3,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,1,0
8715,10775,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
8716,10859,3,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8717,10684,6,2,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
8718,10656,2,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8719,10782,2,24,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
8720,10845,0,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
8721,10488,2,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0
8722,10873,2,14,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8723,10642,6,6,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
8724,10572,4,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
8725,10537,3,24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8726,10572,0,13,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8727,10656,4,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8728,10838,4,27,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
8729,10803,0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8730,10579,0,27,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8731,10789,0,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8732,10733,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8733,10712,2,4,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
8734,10663,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8735,10600,0,27,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0
8736,10516,2,20,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
8737,10838,0,11,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
8738,10852,0,27,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
8739,10817,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
8740,10740,3,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8741,10866,3,24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8742,10600,2,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8743,10705,4,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
8744,10873,5,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0
8745,10607,3,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8746,10474,2,27,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
8747,10754,1,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
8748,10712,3,52,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
8749,10866,1,28,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8750,10775,2,18,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
8751,10656,2,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8752,10516,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
8753,10530,0,19,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
8754,10747,2,12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
8755,10733,2,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8756,10663,1,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
8757,10628,0,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8758,10698,3,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
8759,10628,0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8760,10824,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8761,10726,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8762,10663,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8763,10838,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8764,10768,4,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8765,10726,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8766,10866,3,12,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8767,10838,2,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8768,10677,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8769,10733,5,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8770,10824,2,27,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1
8771,10642,2,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8772,10824,5,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8773,10852,5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8774,10747,2,13,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
8775,10810,4,27,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0
8776,10705,0,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0
8777,10747,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8778,10663,5,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
8779,10831,2,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8780,10789,2,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
8781,10782,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8782,10572,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8783,10733,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8784,10705,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8785,10712,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
8786,10705,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8787,10803,3,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8788,10747,1,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
8789,10544,5,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8790,10572,3,8,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8791,10537,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1
8792,10537,0,2,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,1
8793,10614,3,9,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
8794,10817,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8795,10824,0,8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
8796,10859,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8797,10544,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
8798,10866,1,11,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8799,10873,5,27,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
8800,10670,0,23,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
8801,10803,1,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8802,10712,3,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8803,10523,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
8804,10516,4,27,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
8805,10649,5,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8806,10614,4,16,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
8807,10558,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8808,10537,6,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0
8809,10817,3,28,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0
8810,10754,4,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8811,10411,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
8812,10810,2,27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8813,10817,2,6,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0
8814,10698,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8815,10530,3,15,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
8816,10551,5,22,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
8817,10789,2,27,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8818,10593,4,27,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0
8819,10824,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8820,10747,0,6,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
8821,10789,3,27,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
8822,10670,4,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8823,10586,5,10,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
8824,10551,0,23,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
8825,10880,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8826,10628,2,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8827,10649,3,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8828,10544,6,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8829,10628,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8830,10544,6,13,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
8831,10747,5,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8832,10677,0,19,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0
8833,10537,0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8834,10866,2,27,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
8835,10579,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8836,10698,6,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8837,10635,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8838,10803,2,27,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0
8839,10544,3,8,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
8840,10775,0,27,1,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,1,0
8841,10712,6,28,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8842,10698,0,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
8843,10600,2,26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8844,10768,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8845,10803,2,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
8846,10537,6,20,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
8847,10684,0,22,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8848,10586,1,2,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
8849,10663,6,11,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8850,10768,2,27,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8851,10873,0,16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8852,10635,0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8853,10649,6,8,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
8854,10649,5,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
8855,10600,5,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
8856,10677,2,27,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
8857,10607,5,25,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
8858,10537,0,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8859,10831,0,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8860,10740,4,27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8861,10824,0,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1
8862,10656,2,27,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
8863,10733,4,27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
8864,10537,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8865,10810,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
8866,10656,0,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8867,10593,0,6,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
8868,10747,5,27,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
8869,10600,0,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8870,10621,1,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8871,10761,2,11,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0
8872,10803,2,23,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
8873,10663,0,31,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8874,10642,0,23,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8875,10712,0,25,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
8876,10523,2,11,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
8877,10845,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8878,10607,2,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8879,10852,5,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8880,10579,4,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8881,10684,6,27,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
8882,10866,4,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8883,10579,3,15,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8884,10698,0,21,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8885,10614,5,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8886,10670,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8887,10873,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
8888,10656,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8889,10880,5,1,0,1,0,0,2,0,0,0,0,0,1,1,0,1,0,1,0,0
8890,10880,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0
8891,10775,2,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8892,10614,6,8,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
8893,10817,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
8894,10866,1,7,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1
8895,10768,5,5,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8896,10628,4,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8897,10754,6,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8898,10635,4,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8899,10782,1,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8900,10866,1,18,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8901,10558,4,18,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8902,10866,0,27,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8903,10565,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
8904,10768,4,27,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0
8905,10698,1,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8906,10523,3,25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8907,10537,3,14,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
8908,10656,5,5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
8909,10600,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8910,10747,3,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8911,10565,2,12,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8912,10789,5,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8913,10586,0,27,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
8914,10880,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8915,10789,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8916,10684,0,18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8917,10775,2,4,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0
8918,10600,4,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
8919,10558,6,19,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8920,10740,2,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8921,10621,1,14,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
8922,10859,1,27,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
8923,10796,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8924,10551,5,27,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,1
8925,10754,1,12,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8926,10593,2,3,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1
8927,10740,4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8928,10642,0,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8929,10866,1,27,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8930,10705,5,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
8931,10558,4,1,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1
8932,10719,1,26,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8933,10635,2,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8934,10677,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
8935,10670,6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8936,10712,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8937,10866,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
8938,10740,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8939,10628,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8940,10544,0,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8941,10775,5,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
8942,10691,2,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8943,10523,6,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
8944,10586,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8945,10467,4,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
8946,10880,0,9,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0
8947,10530,5,27,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8948,10551,5,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8949,10614,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8950,10544,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8951,10523,4,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8952,10698,6,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
8953,10726,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8954,10880,0,27,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8955,10558,0,24,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
8956,10684,4,9,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
8957,10649,6,24,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
8958,10866,3,27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
8959,10712,3,27,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8960,10796,0,7,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
8961,10684,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
8962,10558,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8963,10719,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8964,10719,4,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
8965,10684,1,27,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
8966,10586,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8967,10866,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
8968,10649,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8969,10775,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
8970,10873,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
8971,10516,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
8972,10747,0,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8973,10558,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
8974,10586,5,11,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8975,10607,6,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8976,10572,4,27,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8977,10600,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
